"7ac6ce0","Ruben Garcia Mateos","Sat, 14 Apr 2018 17:45:32 +0200","Cambios negocio Test feria",	 1 file changed, 30 insertions(+), 2 deletions(-)	
"310018f","Ruben Garcia Mateos","Sat, 14 Apr 2018 17:16:21 +0200","cambios",	 1 file changed, 11 insertions(+), 11 deletions(-)	
"4b63a58","Ruben Garcia Mateos","Sat, 14 Apr 2018 17:04:56 +0200","CAMBIOS",	 1 file changed, 9 insertions(+)	
"d80440e","Ruben Garcia Mateos","Sat, 14 Apr 2018 16:58:45 +0200","Cambios test",	 1 file changed, 45 insertions(+), 3 deletions(-)	
"593063d","Ruben Garcia Mateos","Sat, 14 Apr 2018 16:35:18 +0200","Cambios test",	 1 file changed, 17 insertions(+), 16 deletions(-)	
"8ba744c","Ruben Garcia Mateos","Sat, 14 Apr 2018 15:46:22 +0200","cambios test feria",	 1 file changed, 21 insertions(+), 14 deletions(-)	
"5a0b4aa","Pablo López Veleiro","Sat, 14 Apr 2018 15:30:51 +0200","ASParticipanteImp",	 2 files changed, 43 insertions(+), 4 deletions(-)	
"af8883b","Ruben Garcia Mateos","Sat, 14 Apr 2018 15:08:19 +0200","cambio negocio",	 1 file changed, 4 deletions(-)	
"7bcbfa1","Ruben Garcia Mateos","Sat, 14 Apr 2018 15:04:18 +0200","cambio if ASFERIA",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"81e0f70","Pablo López Veleiro","Sat, 14 Apr 2018 15:02:16 +0200","Añadida condicion olvidada ASFeria",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"0c402f4","Pablo López Veleiro","Sat, 14 Apr 2018 14:24:46 +0200","Negocio",	 9 files changed, 121 insertions(+), 77 deletions(-)	
"c5c1650","ivanfermena","Fri, 13 Apr 2018 19:58:04 +0200","Creado visualizar a falta de pantallas individuales",	 15 files changed, 545 insertions(+), 113 deletions(-)	
"c4da8f6","albertopastormr","Fri, 13 Apr 2018 18:17:15 +0200","agregada diferencia entre especializaciones por participante",	 2 files changed, 122 insertions(+), 41 deletions(-)	
"8470d77","albertopastormr","Fri, 13 Apr 2018 17:55:26 +0200","agregados en DAOStand readByAssignation y readByParticipation",	 5 files changed, 96 insertions(+), 3 deletions(-)	
"7e7d849","albertopastormr","Fri, 13 Apr 2018 17:12:57 +0200","agregado readByDates()",	 2 files changed, 58 insertions(+), 11 deletions(-)	
"4dfae06","gprossignoli","Fri, 13 Apr 2018 11:45:13 +0200","Mini revision Integracion",	 21 files changed, 1797 insertions(+), 775 deletions(-)	
"28bc123","Ruben Garcia Mateos","Fri, 13 Apr 2018 00:57:57 +0200","Revert "Cambios"",	 1 file changed, 1 insertion(+), 6 deletions(-)	
"3bfc204","Ruben Garcia Mateos","Fri, 13 Apr 2018 00:57:16 +0200","Cambios",	 1 file changed, 6 insertions(+), 1 deletion(-)	
"7517b6c","MeSeventy","Thu, 12 Apr 2018 23:44:32 +0200","Formularios",	 6 files changed, 1147 insertions(+), 670 deletions(-)	
"186d1a8","ivanfermena","Thu, 12 Apr 2018 18:46:10 +0200","Terminado todo show menos stand.",	 9 files changed, 161 insertions(+), 68 deletions(-)	
"7bf83a2","ivanfermena","Thu, 12 Apr 2018 17:08:23 +0200","Muy avanzado show de feria y Client, inserccion de metodo list ASferia",	 8 files changed, 196 insertions(+), 69 deletions(-)	
"4347e47","gprossignoli","Thu, 12 Apr 2018 16:54:06 +0200","mini revision de Integracion",	 3 files changed, 15 insertions(+), 23 deletions(-)	
"d4fe163","Ruben Garcia Mateos","Thu, 12 Apr 2018 01:03:11 +0200","Cambios test",	 1 file changed, 42 insertions(+), 18 deletions(-)	
"82932ec","albertopastormr","Wed, 11 Apr 2018 20:34:04 +0200","drops en cascada en integracion realizados",	 7 files changed, 118 insertions(+), 24 deletions(-)	
"a12d4ce","ivanfermena","Wed, 11 Apr 2018 18:13:23 +0200","Avanzado en el help y en show",	 9 files changed, 88 insertions(+), 22 deletions(-)	
"cac68a0","albertopastormr","Wed, 11 Apr 2018 17:50:28 +0200","agregado showByID y refactorizado showByName ASFeriaImp",	 5 files changed, 30 insertions(+), 13 deletions(-)	
"082ff64","albertopastormr","Wed, 11 Apr 2018 17:16:32 +0200","agregados readById en DAOs",	 12 files changed, 292 insertions(+), 72 deletions(-)	
"5537e9d","albertopastormr","Wed, 11 Apr 2018 16:32:40 +0200","agregados AS y IFSA todos los modulos",	 23 files changed, 482 insertions(+), 4 deletions(-)	
"cbf1984","Pablolop002","Wed, 11 Apr 2018 16:02:19 +0200","Mod Negocio feria pabellon and participante",	 6 files changed, 58 insertions(+), 9 deletions(-)	
"114dee7","ivanfermena","Wed, 11 Apr 2018 10:58:34 +0200","Avanzado show de feria y correcion de problemas",	 13 files changed, 125 insertions(+), 16 deletions(-)	
"5f20469","albertopastormr","Wed, 11 Apr 2018 10:51:12 +0200","actualizado DAOasignacion por readPavilionId",	 4 files changed, 122 insertions(+), 57 deletions(-)	
"413b07d","Pablolop002","Wed, 11 Apr 2018 10:49:50 +0200","Fix feria II",	 3 files changed, 222 insertions(+), 335 deletions(-)	
"5b82e8a","MeSeventy","Wed, 11 Apr 2018 10:46:46 +0200","ViewsFormFeria",	 1 file changed, 329 insertions(+)	
"9e127ea","Pablolop002","Wed, 11 Apr 2018 10:19:33 +0200","NEGOCIO fix feria and add code pabellon",	 4 files changed, 71 insertions(+), 42 deletions(-)	
"16199cf","MeSeventy","Wed, 11 Apr 2018 10:13:39 +0200","Creado ventana de confirmación",	 1 file changed, 129 insertions(+), 26 deletions(-)	
"ae83348","albertopastormr","Wed, 11 Apr 2018 10:08:58 +0200","actualizado .gitignore",	 3 files changed, 71 insertions(+), 120 deletions(-)	
"b3161d7","albertopastormr","Wed, 11 Apr 2018 10:05:32 +0200","agregados IFDAO para cada modulo",	 12 files changed, 359 insertions(+), 265 deletions(-)	
"63a9ec1","albertopastormr","Wed, 11 Apr 2018 09:37:55 +0200","agregado metodo deleteAll en DAOs",	 11 files changed, 172 insertions(+), 106 deletions(-)	
"49467f5","albertopastormr","Wed, 11 Apr 2018 09:20:33 +0200","actualizados DAOs asignacion y participacion",	 5 files changed, 420 insertions(+), 204 deletions(-)	
"7d1329b","Pablolop002","Wed, 11 Apr 2018 09:08:25 +0200","Clases negocio pabellon",	 5 files changed, 265 insertions(+), 408 deletions(-)	
"db73043","Ruben Garcia Mateos","Tue, 10 Apr 2018 20:35:48 +0200","Cambios en Test de negocio Feria",	 2 files changed, 28 insertions(+), 25 deletions(-)	
"6c6653f","gprossignoli","Tue, 10 Apr 2018 20:03:55 +0200","Revisado ultimo commit de alberto",	 1 file changed, 3 insertions(+), 25 deletions(-)	
"b9b9ab9","MeSeventy","Tue, 10 Apr 2018 19:11:03 +0200","UIimp redimensionado",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"9fd49a3","albertopastormr","Tue, 10 Apr 2018 18:58:24 +0200","implementados javadocs, refactor y DAOpabellon",	 7 files changed, 277 insertions(+), 328 deletions(-)	
"8e7009f","MeSeventy","Tue, 10 Apr 2018 18:50:24 +0200","ViewDropVerificate GUI",	 1 file changed, 77 insertions(+), 49 deletions(-)	
"07f2fbf","ivanfermena","Tue, 10 Apr 2018 18:44:15 +0200","Cerrecion de varios errores y insertado vasrias vistas",	 57 files changed, 256 insertions(+), 165 deletions(-)	
"813c7db","albertopastormr","Tue, 10 Apr 2018 18:16:47 +0200","Varias refactorizaciones en DAOs",	 15 files changed, 1356 insertions(+), 780 deletions(-)	
"fdb1c52","ivanfermena","Tue, 10 Apr 2018 15:21:02 +0200","Ordenacion de carpetas presentacion",	 58 files changed, 329 insertions(+), 232 deletions(-)	
"922302e","MeSeventy","Mon, 9 Apr 2018 23:42:32 +0200","GUI ViewFormFeria",	 2 files changed, 224 insertions(+), 153 deletions(-)	
"1fe86d8","gprossignoli","Mon, 9 Apr 2018 22:29:06 +0200","Refactoriazacion de try-catch en Integracion",	 3 files changed, 215 insertions(+), 170 deletions(-)	
"5f88989","gprossignoli","Mon, 9 Apr 2018 21:14:01 +0200","Version de Integracion arreglada, cambios tomados del commit 8119346",	 2 files changed, 290 insertions(+), 295 deletions(-)	
"ebe8ab7","MeSeventy","Mon, 9 Apr 2018 16:10:16 +0200","GUI fixes",	 4 files changed, 188 insertions(+), 189 deletions(-)	
"7a63b7d","MeSeventy","Mon, 9 Apr 2018 14:52:15 +0200","GUI create",	 1 file changed, 197 insertions(+), 97 deletions(-)	
"e10f10f","MeSeventy","Mon, 9 Apr 2018 14:42:14 +0200","GUI Drop & Mod",	 3 files changed, 466 insertions(+), 234 deletions(-)	
"d803f33","MeSeventy","Mon, 9 Apr 2018 05:34:45 +0200","Arreglado Icono",	 2 files changed, 4 insertions(+), 1 deletion(-)	
"d133478","MeSeventy","Mon, 9 Apr 2018 04:53:10 +0200","Rediseño de la GUI de 'show'",	 1 file changed, 209 insertions(+), 114 deletions(-)	
"d1f4197","gprossignoli","Sun, 8 Apr 2018 20:05:59 +0200","Revert "Test de integracion hechos"",	 3 files changed, 31 insertions(+), 26 deletions(-)	
"8119346","gprossignoli","Sun, 8 Apr 2018 20:04:24 +0200","Test de integracion hechos",	 3 files changed, 26 insertions(+), 31 deletions(-)	
"c36d4af","ivanfermena","Sun, 8 Apr 2018 19:55:11 +0200","Hecho participante y finalizado los forms de todos los modulos",	 5 files changed, 243 insertions(+), 10 deletions(-)	
"af473c7","Ruben Garcia Mateos","Sun, 8 Apr 2018 19:28:16 +0200","Test Tferia",	 1 file changed, 29 insertions(+), 2 deletions(-)	
"f42531a","Ruben Garcia Mateos","Sun, 8 Apr 2018 19:14:35 +0200","Implementacion Test en ASferiaImp",	 1 file changed, 35 insertions(+), 5 deletions(-)	
"ed7a2af","Ruben Garcia Mateos","Sun, 8 Apr 2018 19:13:47 +0200","Delete package-info.java",	 1 file changed, 8 deletions(-)	
"e048e49","Ruben Garcia Mateos","Sun, 8 Apr 2018 19:13:23 +0200","Delete TferiaTest.java",	 1 file changed, 13 deletions(-)	
"c896248","Ruben Garcia Mateos","Sun, 8 Apr 2018 19:13:14 +0200","Delete ASFeriaImpTest.java",	 1 file changed, 58 deletions(-)	
"4791104","Ruben Garcia Mateos","Sun, 8 Apr 2018 19:11:57 +0200","Cambios e implementacion de los test de ASferiaImp",	 3 files changed, 79 insertions(+)	
"9414829","Pablolop002","Sun, 8 Apr 2018 16:54:40 +0200","Actualizado ASFeriaImp",	 4 files changed, 217 insertions(+), 301 deletions(-)	
"61a80ea","Pablolop002","Sun, 8 Apr 2018 13:47:43 +0200","Actualizado tferia y arreglado fallos y excepciones ASFeriaImp",	 3 files changed, 9 insertions(+), 18 deletions(-)	
"8845a0d","ivanfermena","Sat, 7 Apr 2018 21:41:24 +0200","Creacion de varias forms, queda pendiente hacer el resto de form y pabellon",	 9 files changed, 138 insertions(+), 35 deletions(-)	
"310d3ae","Pablolop002","Sat, 7 Apr 2018 18:51:03 +0200","Add Tferia tests",	 1 file changed, 13 insertions(+)	
"16c5d8c","albertopastormr","Fri, 6 Apr 2018 19:59:54 +0200","Implementados test DAOferiaImp, falla Date",	 4 files changed, 142 insertions(+), 88 deletions(-)	
"16accea","albertopastormr","Fri, 6 Apr 2018 19:29:47 +0200","agregados comentarios DAOFeriaImp y mariadb driver actualizado",	 7 files changed, 197 insertions(+), 102 deletions(-)	
"3835c8b","albertopastormr","Fri, 6 Apr 2018 18:55:35 +0200","agregados test para DAOferiaImp",	 14 files changed, 394 insertions(+), 513 deletions(-)	
"3fd5040","ivanfermena","Fri, 6 Apr 2018 17:07:16 +0200","Terminado en en gran parte el formulario feria",	 25 files changed, 86 insertions(+), 16 deletions(-)	
"a26c133","gprossignoli","Thu, 5 Apr 2018 22:11:55 +0200","Test create y readByName de IntegracionFeria en proceso",	 3 files changed, 52 insertions(+), 50 deletions(-)	
"a7a5d91","ivanfermena","Thu, 5 Apr 2018 19:14:04 +0200","Terminado el crear feria y comienzo de modificar feria",	 61 files changed, 446 insertions(+), 384 deletions(-)	
"ebc686a","MarcoAdinolfi","Thu, 5 Apr 2018 02:19:06 +0200","Hecho todas las vistas de form",	 10 files changed, 289 insertions(+), 104 deletions(-)	
"b1d49aa","MarcoAdinolfi","Wed, 4 Apr 2018 16:04:56 +0200","Creados los ficheros para views de stand y empresa",	 3 files changed, 435 insertions(+), 33 deletions(-)	
"221d9f2","MarcoAdinolfi","Wed, 4 Apr 2018 16:02:19 +0200","Creada Vista Form de Pabellón",	 6 files changed, 475 insertions(+), 254 deletions(-)	
"c79f0a1","MarcoAdinolfi","Wed, 4 Apr 2018 13:55:59 +0200","Parseado Date de Java Util",	 46 files changed, 7 insertions(+), 5 deletions(-)	
"c17479d","albertopastormr","Wed, 4 Apr 2018 11:03:14 +0200","pendientes test integracion",	 20 files changed, 160 insertions(+), 69 deletions(-)	
"0b16ed5","ivanfermena","Wed, 4 Apr 2018 10:53:03 +0200","Cambios menores en controller",	 9 files changed, 46 insertions(+), 21 deletions(-)	
"e271dc7","Alberto Pastor Moreno","Wed, 4 Apr 2018 10:24:18 +0200","Update .gitignore",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"b38255a","albertopastormr","Wed, 4 Apr 2018 10:15:14 +0200","estructura de test integracion implementada",	 33 files changed, 466 insertions(+), 216 deletions(-)	
"ada3641","ivanfermena","Wed, 4 Apr 2018 09:57:16 +0200","Version comprobada inicial de presentacion",	 22 files changed, 2 insertions(+), 1 deletion(-)	
"b5e3355","albertopastormr","Wed, 4 Apr 2018 09:55:48 +0200","update",	 32 files changed, 301 insertions(+), 344 deletions(-)	
"e395f8b","Alberto Pastor Moreno","Tue, 3 Apr 2018 21:27:48 +0200","Update README.md",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"e2f9f85","Alberto Pastor Moreno","Tue, 3 Apr 2018 21:27:09 +0200","Update README.md",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"5908bfb","Alberto Pastor Moreno","Tue, 3 Apr 2018 21:25:58 +0200","Update README.md",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"baa4399","Alberto Pastor Moreno","Tue, 3 Apr 2018 21:17:33 +0200","Update README.md",	 1 file changed, 6 insertions(+), 3 deletions(-)	
"d3e871f","albertopastormr","Tue, 3 Apr 2018 21:14:02 +0200","update readme.md",	 1 file changed, 13 insertions(+), 2 deletions(-)	
"f586f44","albertopastormr","Tue, 3 Apr 2018 21:03:18 +0200","agregado fichero db .sql",	 2 files changed, 409 insertions(+), 293 deletions(-)	
"2b1617a","gprossignoli","Tue, 3 Apr 2018 20:21:19 +0200","Estructura para JUnit hecha, el .jar esta en lib",	 29 files changed, 249 insertions(+), 44 deletions(-)	
"1ec62fb","albertopastormr","Tue, 3 Apr 2018 18:24:47 +0200","gitignore update",	 2 files changed, 2 insertions(+), 21 deletions(-)	
"9fe79aa","albertopastormr","Tue, 3 Apr 2018 18:20:06 +0200","Implementados todos los DAOs y transfer. Pendiente pruebas",	 20 files changed, 1828 insertions(+), 248 deletions(-)	
"598e283","ivanfermena","Tue, 3 Apr 2018 17:52:52 +0200","Avanzado la pagina inicial y correcion de algunos errores",	 15 files changed, 113 insertions(+), 190 deletions(-)	
"dc90255","ivanfermena","Tue, 3 Apr 2018 16:06:05 +0200","Version estable de presentacion.",	 18 files changed, 416 insertions(+), 105 deletions(-)	
"f6be749","MarcoAdinolfi","Tue, 3 Apr 2018 00:38:55 +0200","Pequeñas correcciones",	 9 files changed, 115 insertions(+), 354 deletions(-)	
"a6c6310","ivanfermena","Mon, 2 Apr 2018 23:45:09 +0200","Insertado el resto de pantallas comunes",	 42 files changed, 806 insertions(+), 641 deletions(-)	
"3ebb353","gprossignoli","Sun, 1 Apr 2018 23:02:21 +0200","añadido driver para la conexion a todas las funciones de DAO",	 1 file changed, 32 insertions(+), 9 deletions(-)	
"a0513e2","gprossignoli","Sun, 1 Apr 2018 18:38:21 +0200","Añadido driver path a Integracion",	 8 files changed, 59 insertions(+), 15 deletions(-)	
"5318f83","MarcoAdinolfi","Sun, 1 Apr 2018 18:32:45 +0200","Hecho Drop y HalfDrop y pequeñas correciones",	 12 files changed, 227 insertions(+), 48 deletions(-)	
"3bcbe1f","MarcoAdinolfi","Sat, 31 Mar 2018 21:37:52 +0200","Preparacion Drop feria",	 14 files changed, 193 insertions(+)	
"cbd6401","ivanfermena","Fri, 30 Mar 2018 13:57:42 +0200","Aniadido una vista mas",	 27 files changed, 464 insertions(+), 147 deletions(-)	
"c2d7d70","ivanfermena","Thu, 29 Mar 2018 14:27:08 +0200","Avanzado de manera diferente Presentacion.",	 37 files changed, 656 insertions(+), 429 deletions(-)	
"6aba55a","ivanfermena","Wed, 28 Mar 2018 19:49:32 +0200","Inserccion conceptos presentacion",	 11 files changed, 180 insertions(+), 6 deletions(-)	
"c66116d","albertopastormr","Wed, 28 Mar 2018 19:44:33 +0200","Codificada capa Integracion; pendiente pruebas",	 10 files changed, 600 insertions(+), 445 deletions(-)	
"5898932","albertopastormr","Wed, 28 Mar 2018 18:07:32 +0200","agregado .gitignore",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"8bd4dee","albertopastormr","Wed, 28 Mar 2018 17:51:18 +0200","bases de integracion imp",	 7 files changed, 668 insertions(+), 62 deletions(-)	
"d134c7f","Pablolop002","Wed, 28 Mar 2018 15:49:05 +0200","Negocio",	 14 files changed, 583 insertions(+), 216 deletions(-)	
"b050290","albertopastormr","Wed, 28 Mar 2018 13:51:29 +0200","update",	 2 files changed, 5 insertions(+), 4 deletions(-)	
"ec56699","albertopastormr","Wed, 28 Mar 2018 13:41:34 +0200","update",	 2 files changed, 33 insertions(+), 6 deletions(-)	
"53320ff","albertopastormr","Wed, 28 Mar 2018 13:31:44 +0200","update",	 2 files changed, 7 insertions(+), 3 deletions(-)	
"c773624","albertopastormr","Wed, 28 Mar 2018 13:29:59 +0200","update",	 3 files changed, 47 insertions(+), 3 deletions(-)	
"40dc395","albertopastormr","Wed, 28 Mar 2018 13:27:30 +0200","Estructura implementada",	 28 files changed, 344 insertions(+), 4188 deletions(-)	
"358baf7","Alberto Pastor Moreno","Wed, 28 Mar 2018 11:47:31 +0200","Added base code files",	 21 files changed, 4188 insertions(+)	
"ed7a1ea","gprossignoli","Thu, 22 Mar 2018 17:51:16 +0100","xml agrgado",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"22f706c","gprossignoli","Thu, 22 Mar 2018 17:32:41 +0100","Mira mamá, ¡sin manos!",	 2 files changed, 18 insertions(+), 1 deletion(-)	
"af1c8bd","gprossignoli","Thu, 22 Mar 2018 17:17:00 +0100","Add files via upload",	 1 file changed, 13 insertions(+), 1 deletion(-)	
"a9b6a0e","gprossignoli","Thu, 22 Mar 2018 17:16:09 +0100","version 421 svn",	 1 file changed, 4752 insertions(+), 3988 deletions(-)	
"8d51e5f","Alberto Pastor Moreno","Sun, 18 Mar 2018 19:49:53 +0100","Update README.md",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"5fff3a3","Alberto Pastor Moreno","Sun, 18 Mar 2018 19:45:34 +0100","Agregados ficheros de model extraidos del svn actual",	 48 files changed, 21057 insertions(+)	
"f2e7ebf","Alberto Pastor","Sun, 18 Mar 2018 17:21:06 +0100","Agregados PPS, SRS, PT y normas estilo",	 4 files changed, 0 insertions(+), 0 deletions(-)	
"8a13401","Alberto Pastor","Sun, 18 Mar 2018 17:12:53 +0100","Agregados autores",	 1 file changed, 10 insertions(+), 1 deletion(-)	
"b25704e","Alberto Pastor","Sun, 18 Mar 2018 17:07:42 +0100","Initial commit",	 2 files changed, 203 insertions(+)	
